Systematic Name,TPM Glucose,TPM YEP,TPM Galactose,TPM Glucose_2,TPM YEP_2,TPM Galactose_2
YNR028W,21.8802,25.1772,19.7719,24.0575,28.5964,22.4494
YNR029C,17.922,22.9328,15.4624,17.5654,23.7574,18.1774
YNR030W,13.2444,18.8355,10.2139,15.5075,19.3595,13.717
YNR031C,4.57831,4.59183,4.18553,4.34175,4.32568,5.35887
YNR032C-A,160.068,89.1655,107.684,151.439,75.3549,113.64
YNR032W,9.99616,11.5596,9.97937,11.0238,14.7381,15.0175
YNR033W,14.5188,17.9324,14.4497,14.3655,20.508,17.9293
YNR034W,6.41138,6.97769,5.89411,9.48807,9.12543,10.8157
YNR034W-A,6.90749,313.955,71.4994,12.7083,464.503,179.081
YNR035C,55.5566,61.6757,50.8504,60.8897,81.2257,70.6113
YNR036C,83.1588,214.381,170.898,74.3659,239.922,159.071
YNR037C,63.6222,156.408,134.63,65.3328,184.297,119.775
YNR038W,22.1554,12.6404,14.687,21.5928,12.8855,16.5937
YNR039C,8.3279,8.70824,7.89233,8.76712,8.07902,10.3698
YNR040W,9.41928,27.7029,25.0933,8.01564,35.733,21.8494
YNR041C,10.0286,20.3843,14.0327,9.7816,21.8226,11.5659
YNR042W,4.41828,10.8222,7.15257,6.44211,16.8819,10.5884
YNR043W,113.59,76.1153,70.3832,119.803,75.6917,81.6183
YNR044W,9.88299,4.22789,3.61057,9.94229,3.62588,3.33042
YNR045W,4.43956,12.2755,10.0262,5.50552,15.9626,12.7413
YNR046W,137.175,81.698,85.666,126.124,63.0447,82.479
YNR047W,3.62859,3.36668,3.38389,4.5385,3.49735,4.73062
YNR048W,7.77819,10.5719,8.54313,9.073,10.9206,9.29079
YNR049C,17.298,24.482,21.8139,16.5379,22.8583,22.8948
YNR050C,45.6388,27.1772,18.1872,46.5294,35.6346,18.1935
YNR051C,48.7555,25.7662,31.5003,49.9001,22.4881,33.9262
YNR052C,28.3255,19.8169,21.1592,27.1458,19.9149,23.5647
YNR053C,104.199,62.175,70.7337,88.0096,50.4925,71.0395
YNR054C,40.4894,24.0313,27.8446,36.3481,20.7184,21.8716
YNR055C,17.8284,15.2087,13.4212,17.705,15.1399,17.0911
YNR056C,2.24073,4.11997,2.84845,2.23552,2.81624,10.4598
YNR057C,5.73134,7.89094,5.32852,5.10677,7.07748,4.05555
YNR058W,2.02666,2.94852,1.77951,2.06398,3.55035,1.75323
YNR059W,5.00473,4.46539,3.6086,7.1911,4.89864,5.00372
YNR060W,5.12028,1.93128,1.62621,8.87641,1.93747,1.81608
YNR061C,17.887,16.3194,12.59,20.5423,21.3757,17.0217
YNR062C,4.54834,3.01137,3.2445,5.07815,3.12661,3.74348
YNR063W,2.54038,2.25558,2.2088,2.64115,2.54858,2.64923
YNR064C,3.91491,6.92662,3.6091,3.86277,6.40254,3.90132
YNR065C,3.06949,4.87116,2.54788,2.94203,4.23833,2.80849
YNR066C,3.09731,4.63258,2.37277,4.08305,7.32884,3.98906
YNR067C,19.6615,15.9169,15.7232,27.9633,15.9081,27.7643
YNR068C,2.74929,4.14847,3.05108,3.65909,3.86349,4.70859
YNR069C,1.69365,2.23539,2.09969,2.61751,3.12735,3.75632
YNR070W,0,0,0,0,0,0
YNR071C,0,0,0,0,0,0
YNR072W,0.0443094,0.0859572,0.0563648,0.113534,0.0771392,0.052163
YNR073C,0,0,0,0,0,0
YNR074C,0,0,0,0,0,0
YNR075C-A,4.03438,3.45775,2.83499,3.64459,3.17462,5.98213
YNR075W,7.38524,5.71775,6.20988,11.5849,6.49154,14.1045
YNR076W,0,0.13752,0,0,0.0470808,0
YNR077C,0.300201,0.325477,0.065498,0,0,0.172839
YOL001W,12.2753,10.9079,8.60251,10.9286,10.1843,11.0001
YOL002C,25.8423,43.5251,21.2624,25.817,31.8669,31.7532
YOL003C,9.3455,10.6984,7.83497,8.95239,13.0516,10.6467
YOL004W,13.8224,12.4444,12.0242,15.2561,12.9467,15.8374
YOL005C,85.7132,73.4021,77.9141,73.9633,65.386,73.8257
YOL006C,15.8885,10.447,11.9238,15.2163,11.9842,14.1282
YOL007C,24.3635,26.6345,19.7857,23.6709,20.3304,19.5299
YOL008W,17.9676,16.5279,15.8489,18.5573,19.3233,18.2321
YOL009C,9.22101,10.4847,7.83823,10.5775,14.623,11.4412
YOL010W,46.6881,39.2036,38.3189,38.1975,35.3011,30.5334
YOL011W,11.6798,9.367,10.9316,13.2018,8.61247,10.4991
YOL012C,114.609,116.165,104.448,112.801,109.572,126.612
YOL013C,8.01498,9.57964,7.52517,9.13762,10.999,11.9153
YOL013W-A,62.6988,33.6159,38.6608,74.2493,21.0075,35.6627
YOL013W-B,0.462066,0.147239,0.147128,0.733652,0,0.0827884
YOL014W,80.7955,2.43997,10.0468,186.714,1.92057,8.08961
YOL015W,2.19992,1.04762,1.00516,3.45401,0.727836,1.48287
YOL016C,57.2597,17.2835,22.8222,193.926,21.2307,42.4218
YOL017W,3.29698,3.9172,4.17827,3.15552,4.67789,3.97115
YOL018C,11.7269,17.815,12.0869,11.9003,19.4015,17.9965
YOL019W,19.9192,36.9676,19.5967,23.9428,35.6757,21.5768
YOL019W-A,0,0,0,0,0,0
YOL020W,20.7895,30.575,27.6631,21.717,28.1447,31.804
YOL021C,26.3791,14.8342,18.1163,26.0502,14.3077,21.0701
YOL022C,45.9861,26.4435,27.1547,43.4759,22.8966,30.2942
YOL023W,4.8971,12.1366,10.5214,5.05792,20.0068,12.2763
YOL024W,0.684945,0.436522,0.339261,0.271883,0.260506,0.354529
YOL025W,4.63295,5.04597,3.85927,5.20958,5.15524,5.60245
YOL026C,46.5127,43.0481,37.0511,40.7694,41.4332,39.4784
YOL027C,33.791,59.2409,49.7876,32.8503,70.0645,50.0452
YOL028C,19.6729,11.1365,15.3582,19.2377,13.1511,18.2792
YOL029C,29.5116,23.4231,23.9072,22.9236,18.392,22.9093
YOL030W,51.4472,72.3864,47.9565,57.2961,69.4601,57.872
YOL031C,16.1515,12.1368,11.4833,18.1422,14.7009,13.6483
YOL032W,8.0804,14.3341,10.7022,14.1274,19.6608,16.3668
YOL033W,5.39378,13.3585,11.2426,5.93172,17.9577,13.1185
YOL034W,3.83174,4.38976,3.59784,3.43916,4.8834,3.72028
YOL035C,20.2504,19.1403,18.1211,16.289,9.04791,15.0801
YOL036W,12.0718,9.89925,9.49809,12.4848,8.05727,11.4146
YOL037C,7.6858,6.10353,7.31353,10.2853,6.61958,9.72378
YOL038C-A,4.71692,3.69326,3.94795,4.60061,5.68952,4.53957
YOL038W,102.862,99.1701,80.5079,115.524,113.108,97.4383
YOL039W,2477.12,1324.42,1452.11,2582.45,1044.42,1552.97
YOL040C,2832.56,1444.89,1708.78,2773.16,1255.92,1662.75
YOL041C,92.0731,48.5388,55.7809,78.5686,43.7452,51.9203
YOL042W,15.5027,17.4301,15.7294,16.0761,18.9578,20.0985
YOL043C,7.34129,8.21975,6.81186,8.2787,9.52486,9.70514
YOL044W,6.27612,11.5419,7.21459,6.43925,13.5634,8.70053
YOL045W,8.70046,5.99198,3.76659,8.29386,7.0695,5.31551
YOL046C,1.22992,0.342344,0.257053,2.69143,0.207901,0.792487
YOL047C,0.464138,1.1832,0.68352,1.03632,1.18328,1.87109
YOL048C,5.26646,15.9476,9.55746,6.97228,26.2416,19.2209
YOL049W,37.6664,27.8831,28.0526,39.2552,35.5335,36.1527
YOL050C,30.4219,50.1619,32.9512,17.5282,24.2526,28.8047
YOL051W,15.9897,19.8598,17.0643,18.0027,22.7745,25.2993
YOL052C,32.1401,21.8601,27.5834,31.5644,22.2597,29.1729
YOL052C-A,38.8135,6922.61,778.015,73.3652,11341.4,1344.48
YOL053W,4.12883,17.9372,13.0896,5.39514,24.3376,17.35
YOL054W,10.9885,13.8479,10.5006,9.39384,12.2686,11.052
YOL055C,5.86889,4.81215,4.85872,7.40606,5.88681,6.62307
YOL056W,20.0863,9.19032,12.814,21.7613,9.29422,16.2423
YOL057W,21.4727,15.3153,14.4112,23.5706,18.7297,19.9092
YOL058W,53.6491,33.651,24.6872,52.9096,14.2786,17.8689
YOL059W,77.7967,34.1853,61.6859,130.032,34.4146,90.8264
YOL060C,7.7747,14.5844,9.97019,9.57299,18.0876,15.6894
YOL061W,68.7323,48.8252,50.7351,63.764,44.2804,50.8705
YOL062C,27.5815,30.6803,27.9891,29.5542,38.8797,41.6503
YOL063C,5.46798,5.09104,5.12389,6.31131,5.35431,6.56114
YOL064C,56.9554,30.2086,30.6277,57.5986,26.9427,37.8869
YOL065C,7.30405,9.21695,7.67359,7.35606,11.3362,11.2674
YOL066C,9.49477,8.79786,8.27015,9.06843,9.26207,8.36656
YOL067C,18.5868,14.1914,13.7629,21.3813,18.5045,21.1826
YOL068C,27.0792,22.1754,22.443,24.9805,22.2261,25.7997
YOL069W,6.91411,5.82853,5.39713,6.21329,6.97338,6.43626
YOL070C,25.6612,15.5029,15.9196,23.2823,20.2129,20.529
YOL071W,20.7006,78.5974,52.3322,21.0061,111.286,58.0566
YOL072W,8.08479,8.0235,8.21147,7.09217,7.98315,8.59384
YOL073C,8.46692,13.0257,8.44778,10.0891,15.9579,13.9554
YOL075C,2.78237,3.2728,2.74566,3.15949,3.80203,4.3184
YOL076W,13.2771,5.58392,7.6544,13.4611,6.42,7.96027
YOL077C,159.115,89.8123,105.726,149.396,71.1626,95.0644
YOL077W-A,634.879,1833.43,1762.3,570.414,2134.69,1631.59
YOL078W,3.35025,3.27652,2.99629,3.22964,3.64206,3.32774
YOL079W,29.0835,8.36091,14.0519,35.8786,8.76882,10.3386
YOL080C,39.2152,12.1464,16.6428,28.7845,8.29571,14.3271
YOL081W,3.83238,5.24336,3.87818,3.68972,4.87695,4.52205
YOL082W,14.8864,21.2499,14.9986,13.5379,30.8152,19.6028
YOL083C-A,0,0,0,0,0,0
YOL083W,1.30599,11.9636,4.48492,1.39532,17.4916,7.86396
YOL084W,0.291414,1.19097,0.600928,0.550829,1.56487,0.848663
YOL085C,0.634986,0.910536,0.505472,1.08351,0.727726,0.809655
YOL085W-A,3.42472,6.54783,1.6963,4.47247,9.53649,2.66358
YOL086C,3016.88,1096.19,1051.29,3350.1,833.56,1250.62
YOL086W-A,49.2739,84.2962,67.4913,43.7069,88.2579,77.4336
YOL087C,4.72729,8.06865,6.95084,6.69631,9.84521,12.859
YOL088C,18.6265,23.4774,17.3338,22.1574,28.1943,21.7722
YOL089C,3.9293,4.2755,3.71244,4.02527,4.88605,4.79843
YOL090W,9.30324,7.21625,7.05003,9.82867,7.44894,7.94086
YOL091W,0.814982,1.09373,0.828411,0.846077,1.00142,0.746951
YOL092W,58.4106,38.5704,40.9757,56.4912,34.9216,38.2173
YOL093W,40.0282,27.0351,27.3194,33.6624,24.2849,27.4872
YOL094C,19.5454,14.6608,13.9225,20.9049,14.4455,14.3119
YOL095C,3.55757,2.91264,3.0547,3.50657,3.42065,3.38998
YOL096C,8.68198,14.2016,10.5267,9.97381,20.5697,16.3607
YOL097C,106.287,55.3989,63.7287,110.901,51.2518,69.4015
YOL097W-A,118.289,97.767,107.109,123.254,91.7353,92.723
YOL098C,24.4342,15.6621,15.799,27.3838,17.4453,22.3799
YOL099C,6.97012,15.0304,9.23862,5.34794,10.4438,10.0973
YOL100W,3.7433,5.77593,3.95178,4.63165,7.97089,7.0023
YOL101C,9.41399,31.7123,21.6712,10.7171,20.3172,55.7436
YOL102C,21.0177,19.8917,18.2256,19.8029,19.1274,20.3125
YOL103W,17.6475,12.9799,13.04,20.2872,14.0601,16.9889
YOL103W-A,1.17E-09,0.000707932,2.16E-07,7.81E-05,3.11E-06,0.000115034
YOL103W-B,28.3438,11.514,12.2696,28.8082,12.0782,21.0177
YOL104C,7.27754,4.81607,6.61008,7.09642,4.40344,11.1584
YOL105C,13.8137,6.26143,5.37867,6.38848,4.30393,6.50056
YOL106W,3.40081,4.68159,2.92517,3.24107,4.68166,3.17908
YOL107W,5.08381,6.32472,3.67371,6.10226,7.18128,4.81069
YOL108C,20.1774,37.5955,21.8026,24.4356,35.9724,22.4945
YOL109W,1989.57,942.203,1323.33,2422.6,1206.64,1372.07
YOL110W,9.60061,15.2887,10.6262,9.54159,15.8243,12.2533
YOL111C,44.2137,29.2712,32.8135,46.6666,30.7756,35.6177
YOL112W,13.3658,16.9094,10.2927,12.752,19.6959,13.1809
YOL113W,7.44884,13.5687,5.56802,10.3228,15.0591,10.4903
YOL114C,1.56458,1.28475,1.74364,1.52873,1.39037,1.94071
YOL115W,18.241,11.1491,11.5275,18.6001,11.9005,11.9199
YOL116W,9.80342,11.7646,9.71715,10.5994,13.4304,12.9717
YOL117W,3.00829,3.8438,2.72142,3.31666,5.91235,4.6177
YOL118C,16.6202,13.8903,7.09838,11.6143,11.5825,7.41784
YOL119C,8.61873,11.1223,5.53212,7.98779,11.091,7.87482
YOL120C,2299.11,1208.39,1383.02,2203.93,996.185,1448.93
YOL121C,1141.22,621.433,737.69,1090.42,555.413,757.576
YOL122C,7.90971,18.0558,10.8615,8.96486,24.3444,13.1512
YOL123W,57.5671,29.3793,34.147,64.7816,38.4216,39.209
YOL124C,49.5048,27.9081,32.3772,42.8314,20.8088,31.0205
YOL125W,18.8384,11.9598,14.4383,18.1632,11.5195,16.7746
YOL126C,6.59762,30.262,22.8023,9.84092,119.564,42.8177
YOL127W,2934.46,1445.29,1718.04,2855.95,1230.21,1716.27
YOL128C,8.16625,4.04016,4.37571,9.92479,3.42995,4.76806
YOL129W,48.3793,67.1036,51.1224,61.4902,86.079,79.8257
YOL130W,29.68,15.7868,20.3423,29.838,15.9271,24.1984
YOL131W,0.262254,0.557122,0.278351,0.138799,0.29923,0.375904
YOL132W,0.470657,0.50659,0.353013,0.431769,0.453481,0.419765
YOL133W,35.8409,23.0353,24.3992,31.8567,24.2117,30.2373
YOL134C,5.63905,3.96936,4.57748,6.47442,4.77805,4.88608
YOL135C,16.6872,16.0028,14.8642,14.8827,15.6357,16.3495
YOL136C,27.0739,9.10651,20.1962,32.9587,6.11569,27.4698
YOL137W,9.91738,8.58401,8.18907,11.1694,8.9021,9.10308
YOL138C,3.87418,4.62617,3.46996,3.83932,4.70868,4.13404
YOL139C,429.687,280.112,295.027,418.144,285.229,312.455
YOL140W,19.3653,17.3433,16.0261,18.1084,15.2145,13.0135
YOL141W,5.19818,3.0321,4.01817,5.41803,3.29419,4.80372
YOL142W,55.9372,42.2426,42.0895,51.2801,32.4547,43.9412
YOL143C,71.6467,93.7635,83.1636,69.1362,90.2221,86.4481
YOL144W,25.5816,13.9254,15.865,19.029,11.8813,13.6614
YOL145C,19.6376,16.9335,16.6159,21.134,19.8333,22.4842
YOL146W,15.0729,13.8913,13.4343,14.6983,14.6347,13.9998
YOL147C,26.3134,65.6378,37.1073,24.5001,66.3458,39.5642
YOL148C,8.69113,6.20926,6.71827,9.72492,8.49537,9.10227
YOL149W,39.1639,35.342,32.4149,38.5813,36.1341,36.7485
YOL150C,0.769878,1.5868,0.896235,2.09928,0.932335,0.482307
YOL151W,12.1172,5.10638,4.75481,15.1266,8.5637,6.38242
YOL152W,3.52641,41.9762,7.65697,5.22705,25.347,19.1062
YOL153C,2.24575,4.73572,2.81826,2.83816,5.80777,9.02378
YOL154W,5.00747,5.83388,3.73722,4.73083,4.52426,5.09896
YOL155C,15.3272,89.0482,23.6415,17.7644,76.7801,44.2911
YOL155W-A,9.8711,8.18433,6.16414,7.60824,7.05296,5.83812
YOL156W,1.20771,1.50276,0.80044,1.20175,2.01361,1.59989
YOL157C,1.04967,2.53315,1.12908,1.41038,2.25085,1.96786
YOL158C,12.2287,18.399,17.211,18.0089,15.1935,81.1016
YOL159C,13.5905,20.7726,9.16824,15.1476,18.1787,12.9867
YOL159C-A,20.9208,15.6137,15.076,24.1481,15.5472,13.5139
YOL160W,1.74621,0.65761,0.859302,2.14244,0.950926,1.13771
YOL161C,0.153444,0.0542913,0,0,0.160457,0.0535617
YOL162W,1.5724,2.86568,1.33514,1.8396,2.42361,1.89796
YOL163W,3.67419,4.18498,2.98702,4.31325,4.72741,4.11791
YOL164W,5.32346,7.45456,6.13965,6.54624,7.49829,8.97235
YOL164W-A,132.613,123.681,107.109,74.4657,169.763,134.448
YOL165C,1.76138,2.38855,1.36451,1.76228,1.98659,1.96247
YOL166C,0.323446,0.360737,0.41196,0.513556,0.184525,0.231808
YOL166W-A,0,0,0,0,0,0
YOR001W,34.842,23.6154,25.0312,33.3317,22.6173,30.2095
YOR002W,20.5086,18.1105,16.252,21.2124,18.123,22.2
YOR003W,4.7617,6.04314,3.58909,4.02517,6.54785,4.34133
YOR004W,80.0336,38.4974,48.1697,64.7642,29.4988,43.3393
YOR005C,3.17114,3.74086,2.98423,3.78206,5.05221,4.7758
YOR006C,32.6753,29.1129,27.9571,28.0269,24.0971,30.7821
YOR007C,156.08,134.328,124.477,173.275,153.46,140.601
YOR008C,32.4662,37.113,31.3829,37.1712,32.5442,41.8899
YOR008C-A,6.18767,8.78316,3.22403,7.81499,7.86237,2.82201
YOR008W-B,2.02947,1.37424,1.21165,3.22231,1.1578,2.09081
YOR009W,4.21864,2.62442,2.39802,2.87751,1.60831,1.94827
YOR010C,3.13917,2.18639,1.77064,4.16541,1.89322,2.86043
YOR011W,2.11863,1.75364,1.49112,2.62291,1.91434,2.2035
YOR011W-A,4.15859,0,0.294257,1.10048,0.527214,0
YOR012W,8.44776,3.99964,5.35764,10.8305,4.26746,5.09689
YOR013W,7.86714,2.73927,3.92739,8.30842,2.48048,5.96421
YOR014W,22.615,21.3712,19.4044,23.9398,21.5969,26.3696
YOR015W,49.8929,45.7825,42.9713,35.6368,32.5009,39.7019
YOR016C,38.3774,42.1906,33.1604,35.0372,36.8552,32.1718
YOR017W,5.82319,9.10925,8.26142,6.11003,11.7718,9.66421
YOR018W,4.85931,2.53189,3.22863,5.69641,3.11361,5.65472
YOR019W,2.58243,2.77167,2.11093,2.46323,2.96853,2.85904
